doi,title,year,citations,is_oa,abstract,Unique_Words_Type,Total_Words_Token,Lexical_Richness_TTR
https://doi.org/10.1016/j.corsci.2023.111046,Revealing the effect of heat treatment on stress corrosion cracking behavior of Monel 400 alloy in hydrofluoric acid vapor environment,2023,11,True,"The effect of heat treatment (HT) on the stress corrosion cracking (SCC) of Monel 400 alloy in hydrofluoric acid (HF) vapor was investigated through cracking crystallographic analysis. The SCC resistance is ordered as 750 °C-HT > AR > 850 °C-HT > 950 °C-HT > 1050 °C-HT, while the SCC failure mechanism is similar which is active dissolution-slip tearing. HT increases grain size and reduces residual strain, and large grains promote both slip and active dissolution, all contributing to higher SCC susceptibility. In addition, residual strain accelerates corrosion degradation, which counteracts the beneficial effect of fine grain on SCC resistance. The raw/processed data required to reproduce these findings cannot be shared at this time due to technical or time limitations. They can be provided on request.",78.0,125.0,0.624
https://doi.org/10.1016/j.corsci.2023.111569,Unravelling the effect of F phase on hydrogen-assisted intergranular cracking in nickel-based Alloy 725: Experimental and DFT study,2023,11,True,"The effect of the scarcely reported F phase on hydrogen-assisted cracking in nickel-based Alloy 725 was thoroughly studied by combining tensile tests, advanced characterization, and density functional theory (DFT) calculations. The results show grain boundary precipitate F phase promotes intergranular fracture in a hydrogen environment. DFT calculations further indicates hydrogen atoms lower the binding strength of the F phase and Ni matrix interfaces. More importantly, our study showed for the first time that the addition of approximately 0.01 wt.% boron can effectively suppress F phase precipitation, thereby elevating the hydrogen resistance of Alloy 725.",68.0,94.0,0.723404255319149
https://doi.org/10.1016/j.corsci.2023.111767,Corrosion behavior of an oxide nanotube-coated β-type Ti-45Nb implant alloy in a simulated inflammatory solution,2023,11,True,"Oxide nanotube (ONT) layers were anodically grown on β-type Ti-45Nb and crystallized at 450°C to anatase (Ti,Nb)O2. A corrosion analysis in normal and inflammatory phosphate buffered saline (PBS) comprised electrochemical polarization studies, metal release analysis, UV-Vis and EPR measurements. In inflammatory PBS with 0.5 wt. % H2O2 (pH 5.0) amorphous ONT degraded, while crystallized ONT were most stable with lowest release. Their barrier-type behavior is attributed to their ordered crystalline nature and a fusion layer. As-ground Ti-45Nb surfaces were most reactive with highest corrosion and metal release rates. Mainly •OH radical-coordinated Ti(IV)-H2O2 complexes were detected in immersion solutions.",71.0,98.0,0.7244897959183674
https://doi.org/10.1016/j.corsci.2024.111868,Effect of formic acid (HCOOH) on the corrosion protectiveness of magnetite (Fe3O4) at elevated temperature,2024,11,True,"The corrosion behavior of carbon steel in an aqueous solution containing dissolved CO2, H2S, and HCOOH at high temperature was investigated by conducting a series of systematic experiments. The influence of each (possible) corrosive species (CO2, H2S, and HCOOH) on corrosion mechanisms were explored through detailed analysis of corrosion rates and corrosion product layers. The results showed that the formation and integrity of the Fe3O4 layer was compromised in the presence of HCOOH, probably due to the formation of Fe(COOH)+which impedes the formation of Fe3O4 at the initial stage of the corrosion process.",58.0,93.0,0.6236559139784946
https://doi.org/10.1016/j.corsci.2024.112018,Four-dimensional electrochemical impedance spectroscopy: Role of microstructure on corrosion behaviour of Al-Si alloys additive-manufactured by laser powder bed fusion,2024,11,True,"Four-dimensional (4D) electrochemical impedance spectroscopy was applied to clarify the role of microstructures on the corrosion behaviour of Al-Si alloys additively manufactured by laser powder bed fusion in the immersion of NaCl solution. 3D complex impedance plots, comprising real, imaginary, and time axes, indicate that the impedance increases gradually at initial stage and then does not show apparent time variation. These behaviours, following surface morphology analysis, are strongly related to the remaining fine silicon particles on the surface due to the preferential Al dissolution, which suppress the further dissolution from underlying along with the protective oxide film formation.",75.0,98.0,0.7653061224489796
https://doi.org/10.1016/j.corsci.2023.111387,Ex‐situ synchrotron X‐ray diffraction study of CO2 corrosion‐induced surface scales developed in low‐alloy steel with different initial microstructure,2023,10,True,"The CO2 corrosion-induced scale developed in the surface region of the low-grade carbon steel is thoroughly investigated to understand the corrosion mechanisms involved during exposure to CO2-saturated aqueous environments. In this work, in addition to the electron microscopy and lab-source X-ray diffraction (XRD) methods, ex-situ depth-resolved phase identification of the corrosion scales developed on steel with different initial microstructures is performed using synchrotron grazing incidence XRD at different incidence angles. The CO2 corrosion mechanism is discussed considering the observed distribution of the corrosion products formed at a different depth relative to the time of electrochemical exposure of the steels. Data will be made available on request.",67.0,106.0,0.6320754716981132
https://doi.org/10.1016/j.corsci.2023.111463,Research on aggressiveness of CMAS+NaVO3 mixtures towards thermal barrier coatings from the perspective of physical and chemical characteristics,2023,10,True,"Thermal barrier coatings (TBCs) used in marine condition recently suffer from a new degradation mainly induced by the coupling effect of calcium-magnesium-aluminum-silicate (CMAS) and molten salt. In present study, physical and chemical properties of CMAS+NaVO3 mixture with varying CMAS/NaVO3 ratio were examined to determine its aggressiveness towards TBCs. It was found that the crystallization behavior of CMAS was remarkably changed due to NaVO3 addition. The experimental results also revealed a decreasing melting point and viscosity with increasing NaVO3 content, indicating an enhanced aggressivity even at a relatively low temperature. More specifically, the Log viscosity values of the melts were found linearly dependent on NaVO3 content. In addition, theoretical results implied that thermo-chemical damage aroused by CMAS+NaVO3 mixtures would be potentially mitigated to a certain extent as compared with the case in CMAS corrosion.",91.0,133.0,0.6842105263157895
https://doi.org/10.1016/j.corsci.2023.111594,Effect of Co vs. Fe content on early stages of oxidation of Co-Cr-Fe-Mn-Ni-Si complex concentrated alloys at 800 °C,2023,10,True,"The effect of Co vs. Fe content on early stages of oxidation in air was studied in Co-Cr-Fe-Mn-Ni-Si complex concentrated alloys (CCAs). A higher Co content decreased the phase fraction of protective corundum-type oxide as determined quantitatively. This is consistent with presented thermodynamic calculations, predicting a decrease in Cr activity with increasing Co content. The formation of Cr-rich corundum-type oxide is hindered in favor of Fe/Co/Ni-rich spinel-type oxide. Accordingly, beneficial effects of Co on mechanical properties of 3d transition metal CCAs for high temperature applications need to be balanced with detrimental effects on oxidation resistance.",61.0,95.0,0.6421052631578947
https://doi.org/10.1016/j.corsci.2023.111658,Model for corrosion of copper in a nuclear waste repository,2023,10,True,"A mathematical model for corrosion of copper under a droplet, developed in a previous paper, was applied for conditions suitable for the Canadian nuclear waste repository under two models for oxygen decay. The influence of temperature was included, and the model accounted for the influence of films on reaction rate constants. The model shows the time-dependent localized corrosion rates and depths, calculated here for an elapsed time of ten years. Preliminary results show that the corrosion of copper is almost uniform on the electrode surface. Temperature and oxygen concentration is shown to have a strong contribution to copper corrosion.",58.0,99.0,0.5858585858585859
https://doi.org/10.1016/j.corsci.2024.112135,Electrochemical characterization of localized corrosion mechanism of ALD Al2O3-coated copper for microelectronic application,2024,9,True,"To achieve performance and reliability in microelectronics devices, copper interconnections must be protected from aggressive environment during the manufacturing process and throughout the life of the devices. Atomic Layer Deposition Al2O3 thin films has been used as a compatible layer with key integration process steps, as well as being corrosion-resistant in neutral media. However, electrochemical tests in aggressive environment have revealed that the alumina prematurely failed to protect copper from localized corrosion. In this study, local and global electrochemical techniques have been employed to evaluate the reactivity of copper at multiple scales and to elucidate the underlying corrosion mechanisms.",65.0,99.0,0.6565656565656566
https://doi.org/10.1016/j.corsci.2024.112151,Effect of SO2 on corrosion behaviour of Ni-base alloys in a simulated combustion environment,2024,9,True,"Alloys of Ni-25Cr-(2Mn-1Si) under deposits of sulphate or ash+ sulphate were exposed to a wet CO2 gas with or without 0.5 vol.% SO2 at 650 °C for 300 h. Without SO2, multi-layered reaction products formed. Under sulphate, they were external NiO, inner NiCr spinel+ Cr2O3 band, internal oxidation zone and internal CrxS precipitates. Under ash+ sulphate, they were external NiO+ Ni above the internal oxidation zone. Introducing SO2 in the gas promoted alloy passivation, forming thin chromia scales under both deposits. Alloying with Mn and Si produced only minor improvements. These effects are examined in light of gas-deposit-alloy interactions.",65.0,99.0,0.6565656565656566
https://doi.org/10.1016/j.corsci.2024.112177,Effect of oxygen dissolution on the mechanical behavior of thin Ti-6Al-4V specimens oxidized at high temperature: Experimental and modeling approach,2024,9,True,"Micromechanical characterization of the oxygen-rich layer (ORL) of a Ti-6Al-4V alloy due to high-temperature oxidation was investigated at room temperature. The tensile strength of the pre-oxidized specimens linearly decreased as a function of the surface fraction of ORL in relation to the gage section, demonstrating a competition between oxygen strengthening and embrittlement. Electron-probe microanalyses and nanoindentation testing aimed at locally assessing the elastic and hardness response of the material as a function of the oxygen content. These properties were used in finite element simulations to quantify stress profiles within the oxygen-graded material for different ORL thickness/specimen thickness couples.",67.0,98.0,0.6836734693877551
https://doi.org/10.1016/j.corsci.2024.112194,Computational chemistry analysis of passive layer formation and breakdown mechanisms in ferritic stainless steels,2024,9,True,"Despite extensive research and proposed theories on formation and breakdown of passive layers, several questions remain unanswered. These include the reasons behind the bi-layer nature of the passive layer, the decrease in hydrogen and oxygen diffusivity upon entering the passive layer, and the influence of microstructure on passive layer formation and function in stainless steels. In this study, we employed ReaxFF molecular dynamics simulations to investigate passivation and depassivation of ferritic stainless steels in a polycrystalline structure. Through static and dynamic calculations, we elucidated the underlying mechanisms of passive layer formation, which were primarily governed by clustering. Our analysis also highlighted the significant role of hydrogen diffusion and its reaction with metallic compounds in the depassivation process. We have identified several physical phenomena involved in the processes of passivation and depassivation, which can provide explanations for the questions posed above.",79.0,140.0,0.5642857142857143
https://doi.org/10.1016/j.corsci.2024.112265,Effects of H2 on microstructures of Cr2O3 scales grown in water vapour and consequences for breakaway,2024,9,True,"Model alloy, Fe-20Cr (wt%), was exposed in Ar-(5, 20)H2O, Ar-(5, 20)H2O-5H2 and Ar-20O2 (vol%) at 750 and 850 °C. The alloy formed Cr2O3 scales plus Fe-rich oxide nodules in H2O-containing gases, but a Cr2O3 scale in Ar-20O2 at 750 °C. The alloy formed an outer (Cr,Fe)-rich oxide layer and an inner, porous Cr2O3 layer in Ar-5H2O-5H2, whereas a dense Cr2O3 scale grew in Ar-5H2O at 850 °C. Application of Wagner’s theory successfully differentiated effects of oxide grain sizes and oxygen partial pressures of gases on scaling rates. Chemically inert SiO2 markers showed that Cr2O3 scales grew by outward metal diffusion.",65.0,100.0,0.65
https://doi.org/10.1016/j.corsci.2024.112501,In situ growth of large-scale and ultrathin carbon nitride films shield common metal substrates from corrosion and oxidation,2024,9,True,"A centimeter-size carbon nitride (CN) film, with nanoscale thickness, is in situ deposited on various metals through the thermal condensation of melamine , achieving broad and uniform coverage, without any pre- and post-treatments. As the temperature rises, the nitrogen content in the film increases, leading to the part of CN to transform into g-C 3 N 4 . Benefit from higher Gibbs adsorption free energies of g-C 3 N 4 with Cl - and O 2 in aqueous environment, a 30 nm CN film deposited at 475 ℃ with large g-C 3 N 4 network, minimal segregation and low internal stress enables pure metals and alloys to achieve over 90 % protection efficiency. The centimeter-scale CN ultrathin films are fabricated in situ on pure metals and alloys to enhance the anti-corrosion and oxidation resistance. As deposition temperatures increase, the N content in the film rises and the g-C 3 N 4 network expands. 2CN films exhibit over 90 % protection efficiency, attributed to the large g-C 3 N 4 network, optimal C/N ratio, low internal stress, and favorable Δ G ads . • The millimeter-scale CN ultrathin film are fabricated on several metals to enhance anti-corrosion and anti-oxidation. • With the increase of deposition temperatures, the N content in the film rises and the g-C 3 N 4 network expands. • The excessive temperature and thickness of CN films cause the severe segregation and internal stress, respectively. • 2CN films with about 30 nm on pure metals and alloys possesses over 90 % protection efficiency and the remarkable positive Δ G ads .",104.0,263.0,0.39543726235741444
https://doi.org/10.1016/j.corsci.2024.112558,Corrosion inhibition of WE43 Mg alloy by salicylic compounds: Influence of nitro substitution,2024,9,True,"The corrosion inhibition of WE43 Mg alloy by salicylic acid (SA) and 3,5-dinitrosalicylic acid (DNSA) was investigated in a 0.2 M NaCl solution using electrochemical techniques, pH measurements, inductive coupled plasma-optical emission spectroscopy (ICP-OES) and SEM-EDX analyses. SA has a poor performance while DNSA was efficient after some hours of immersion in the NaCl solution. The observed behaviour was attributed, for short immersion times, to a buffering effect of DNSA which delayed the Mg(OH) 2 crystal growth on the alloy surface, and for longer immersion times, to an enrichment of the corrosion products layer by the alloying elements. • SA forms soluble complexes and is not effective to protect the WE43 Mg alloy. • DNSA buffers the interfacial pH and leads to an enrichment in Y and Nd of the corrosion products layers. • The DNSA efficiency is higher for longer immersion times.",79.0,143.0,0.5524475524475524
https://doi.org/10.1016/j.corsci.2024.112627,Electrochemical behavior of laser powder bed fused nickel aluminum bronze: As-built and tempered alloys,2024,9,True,"Nickel-aluminum bronze (NAB), as an attractive material for the marine industry in corrosive environments, was considered for additive manufacturing (AM) through the laser powder bed fusion (LPBF) technique. A fully martensitic microstructure was developed from the LPBF process due to high cooling rates inherent in the process. In addition, different heat treatment procedures applied on the samples. These two sets of samples possessed different k -phases in the microstructure with various morphologies along with martensitic packs and laths boundaries. The fully martensitic structure of the alloy in as-built and heat treated conditions were considered for electrochemical testing. The results showed a superior corrosion resistance for the alloy in the as-built condition, accrediting to the development of a protective passive surface film and supersaturated structure of alloying elements on the sample. In addition, the tempering precipitation procedure increased the alloy’s corrosion rate due to the accelerated boundary/interface corrosion effect. • The as-built NAB alloy displayed the highest resistance to corrosion due to its super-saturated martensitic structure. • The annealing process increases the number of defects in the passive film after exposing to corrosive solution. • Different corrosion behaviors for HT-1 and HT-2 samples exhibited in progress of martensitic tempering by annealing temperature and time. • For long-term corrosion tests, the corrosion rate reduces at higher times for all three states of processing. • Copper and aluminum have a significant role in formation of protective film which leads to improving the corrosion resistance.",123.0,241.0,0.5103734439834025
https://doi.org/10.1016/j.corsci.2025.112913,Pitting corrosion mechanisms of Ti-Cu-(Pd-) based metallic glasses in simulated physiological solution,2025,9,True,"Ti-based bulk metallic glasses with very high strength-to-stiffness ratio are promising candidates for biomedical applications. However, their substantial Cu contents cause biocompatibility issues regarding cytocompatibility and corrosion resistance. This work focuses on the analysis of chloride ion-induced pitting corrosion processes of two prominent glassy alloys under free corrosion and anodic polarisation conditions in phosphate-buffered saline (PBS) solution (pH 7.4) at 37 °C. The Ti 47 Zr 7.5 Cu 38 Fe 2.5 Sn 2 Si 1 Ag 2 glass demonstrates high susceptibility to passive film degradation and breakdown during long-term testing under OCP condition and upon anodic polarisation (LVA). Electrochemical Impedance Spectroscopy (EIS) indicates the formation of a porous, non-continuous surface film with low resistance. The shape of the anodic polarisation by charging curves (APCC) indicates a limited ability for pit repassivation. The Ti 40 Zr 10 Cu 34 Pd 14 Sn 2 glass exhibits higher resistance to pitting corrosion, which alters the nature of surface degradation. Surface state analysis by means of SEM, EDX, XRD and XPS reveal that the corrosion products within the pits and their surroundings are enriched in Cu, Zr and Pd. Mechanisms for the development of pitting corrosion for the two alloys, including nanoligament formation and advanced degradation, are proposed and especially the role of Cu and Pd therein is discussed. These findings provide valuable insights into the corrosion mechanisms of Ti-Cu based glassy alloys and serve as a base for developing corrosion resistance strategies. • Cu plays a significant role in the nucleation and growth of closed pits. • Alloying Ti-Cu-based metallic glasses with Pd enhances oxide film passivation. • Pit initiation, growth, repassivation and degradation rely on passive film properties. • Pit propagation involves ligament formation and follows the dealloying mechanism.",156.0,287.0,0.5435540069686411
https://doi.org/10.1016/j.corsci.2023.111704,Correlating X-ray computed tomography observations with respirometric measurement of aluminium alloy 6063 corrosion under FeCl3 droplets,2023,8,True,"Corrosion of aluminium alloy 6063-T6 with exposure to simulated steel corrosion products using ferric chloride droplets was investigated. Focus of these experiments was to understand the role of oxygen in the redox process; therefore, samples were exposed to standard atmospheric conditions as well as to oxygen-derived conditions. Respirometric measurements indicate that hydrogen evolution reaction (HER) is the dominant cathodic reaction. Especially in the initial stages when the corrosion rates are the highest, the HER occurs almost exclusively. At the later stages oxygen reduction reaction (ORR) barely takes over as main cathodic reaction. The dissolved volumes and maximum corrosion depths determined with X-ray Computed Tomography (XCT) were more significant for those samples deprived of oxygen. The composition of iron-rich deposits formed consisted of magnetite and maghemite, supporting exposure conditions where reactions were deprived of oxygen.",87.0,134.0,0.6492537313432836
https://doi.org/10.1016/j.corsci.2024.112565,"Wet oxidation of amorphous and crystalline Cu–Zr alloys probed by thermodynamic, kinetic, and instrumental analyses",2024,8,True,"The effect of water vapor on oxidation behaviors of amorphous and crystalline Cu-Zr alloys has been comprehensively investigated. Compared with dry oxidation , water vapor retards the oxidation of amorphous Cu-Zr alloy by lowering internal ionic diffusion and leading to the formation of stable crystalline oxide layers. In contrast, water vapor accelerates the oxidation of crystalline Cu-Zr alloy 10 times by enhancing the activity and outward diffusion of Cu and promoting an unexpected synchronous oxidation of Zr and Cu. This study would change the perspective from focusing exclusively on the detrimental effect of water to considering its suppression on surface oxidation. ● Effect of water on thermal oxidation of amorphous/crystalline alloys is studied. ● Water vapor suppresses the oxidation of amorphous alloys by retarding diffusion. ● Water vapor promotes a synchronous oxidation of Zr and Cu in crystalline alloys. ● The study offers a new perspective on surface engineering in a wet environment.",68.0,153.0,0.4444444444444444
https://doi.org/10.1016/j.corsci.2023.111434,Early oxidation stages of austenitic stainless steel monitored using Mn as tracer,2023,7,True,"Understanding the mechanism of oxide layer growth on 316 L requires knowledge, e.g., about the reaction front position, oxide phase formation and diffusion paths of the elements involved. We gain essential information for the early stages of oxidation up to 600°C, utilizing Mn as tracer in a novel experimental approach. Reasoning is based on monitoring implanted Mn in a Mn-free 316 L before and after oxidation. The reaction front is located inside each oxide grain at ~400°C but shifts towards the surface at ~600°C. Detection of Cr6+ at 600°C suggests a so far undocumented role of Cr valence state during oxide growth.",62.0,102.0,0.6078431372549019
https://doi.org/10.1016/j.corsci.2024.111845,Monitoring alterations in a salt layer’s deliquescence properties during the atmospheric corrosion of a metal surface using a quartz crystal microbalance,2024,7,True,"The deliquescence of salt residues on metal structures can exacerbate the atmospheric corrosion of these structures. However, the conversion of salt residues to corrosion products alters the metal surface time of wetness (TOW) in ways that are difficult to monitor. This study demonstrates the use of quartz crystal microbalance with acoustic impedance measurement (QCM-I) to simultaneously monitor the corrosion and the changing deliquescence properties of various chloride salt layers printed on copper surfaces. While the results herein apply to Canada’s proposed deep geological repository (DGR) for used nuclear fuel, the methodology applies to any combination of salts and metal surfaces.",70.0,100.0,0.7
https://doi.org/10.1016/j.corsci.2024.112027,CO2 corrosion resistance of low-alloy steel tempered at different temperatures,2024,7,True,"The microstructure and corrosion resistance in a CO2-saturated salt solution have been examined for a low-alloy steel subjected to different tempering treatments. It is found that corrosion resistance increases with increasing tempering temperature from 300°C to 600°C. Tempering at the different temperatures affects the formation of the corrosion scale. Comparing different samples after corrosion tests, iron oxy-hydroxide chloride is found to be more prevalent in the sample tempered at 600°C. This sample also demonstrates delayed development of a semi-protective iron carbonate layer. Cementite lamellae produced by high-temperature tempering enable increased retention of Fe2+ ions and thus restoration of dissolved scale.",70.0,100.0,0.7
https://doi.org/10.1016/j.corsci.2024.112451,Surface treatments on 3D printed Ti6Al4V biomedical plates to enhance corrosion resistance in simulated physiological solutions and under inflammatory conditions,2024,7,True,"Ti6Al4V biomedical plates were fabricated by Laser Powder Bed Fusion using different process parameters. A slight influence of the laser energy density on mechanical properties and microstructure was revealed. Chemical etching allowed to make the surface of 3D samples uniform removing also spheres of unfused material. After etching some samples were anodized in calcium acetate and β-glycerolphosphate containing solution to grow a Ca and P containing porous TiO 2 layers. The chemical etching improved the corrosion resistance of the alloy in simulated body fluid, while only after anodizing the alloys resulted to be corrosion resistant under inflammatory and severe inflammatory conditions. • Ti6Al4V plates were fabricated by 3D printing using different scanning strategies. • 3D printed samples were anodized in calcium and phosphate containing solution. • Anodic layer is a n-type semiconductor with a very positive flat band potential. • Anodized samples resulted to be corrosion resistant under inflammatory conditions.",84.0,150.0,0.56
https://doi.org/10.1016/j.corsci.2024.112513,"Corrosion Inhibition of AZ31-xLi (x = 4, 8, 12) magnesium alloys in sodium chloride solutions by aqueous molybdate",2024,7,True,"Corrosion of lithium-containing AZ31 magnesium alloys AZ31- x Li ( x = 4, 8, and 12 wt%) has been examined in 0.05 M NaCl solution with and without 10–150 mM of Na 2 MoO 4 inhibitor. Potentiodynamic polarization, electrochemical impedance spectroscopy (EIS), and dynamic electrochemical impedance spectroscopy (DEIS) measurements were used to correlate the phase composition and microstructure of the alloys with their corrosion propensity and effectiveness of the molybdate inhibitor, giving high inhibition efficiency (>85%) at concentrations higher than ca. 35 mM. Post-corrosion microstructure, Raman, and X-ray photoelectron spectroscopy analyses allowed to provide the inhibition mechanism of AZ31- x Li alloys by molybdate ions. • Effectiveness of molybdate inhibitor towards AZ31- x Li ( x = 4, 8, and 12 wt%) Mg alloys has been examined. • Dynamic multisine impedance spectroscopy was utilized to examine corrosion and inhibition mechanisms. • Corrosion rate of AZ31- x Li alloys and the inhibition effect of molybdate strongly depend on the amount of Li in the alloys. • A mechanism of corrosion inhibition of AZ31- x Li ( x = 4, 8, and 12 wt%) Mg alloys by molybdate has been proposed.",78.0,189.0,0.4126984126984127
https://doi.org/10.1016/j.corsci.2025.112803,Dynamic response to fluctuating input of Nb:Ti:N film modified Ti bipolar plates for proton exchange membrane water electrolyser,2025,7,True,"The potential application of renewable energy sources such as wind power and photovoltaics in hydrogen production from water electrolysis has driven the development of bipolar plates . Combined with theoretical conductivity calculations and electrode potential-pH diagram constructions, a novel Nb :Ti:N film for bipolar plates is innovatively designed with excellent electrical conductivity and corrosion resistance , as well as high thermal and chemical stability. The Nb and N elements improve the electronic delocalisation effect and transport capacity of Ti and TiO 2 , and the interfacial contact resistance of the Nb:Ti:N film modified Ti bipolar plates has been decreased to 3.27 mΩ cm 2 at 1.4 MPa, with an enhancement of electrical conductivity by about 86 %. At 0 < pH < 7, both Ti metal and Nb metal present good stability and the passivation zone is mainly in the form of TiO 2 and Nb 2 O 5 . At 1.8 V (vs. Ag/AgCl), the corrosion resistance of Nb metal is better and the Nb oxide formed by passivation of Nb metal prevents the dissolution of Ti substrate into TiO 2+ and (TiO 2 ) 2+ ions. Moreover, periodic triangle and square wave polarization potentials have been applied to simulate wind and photovoltaic power input. By evaluating the durability and dynamic response characteristics of the bipolar plates under fluctuating voltage input conditions, it can be concluded that the high potential promotes the passivation behavior of Nb metal in Nb:Ti:N films, which results in a fast response to current fluctuations caused by fluctuating potentials. • Theoretical electrical conductivity and E-pH diagram are predicted. • Nb:Ti:N film enhances interfacial conductivity and corrosion resistance . • Upper limit of potential is the main cause of bipolar plate failure. • Passivation products of Nb components protect Ti substrate from dissolution.",135.0,297.0,0.45454545454545453
https://doi.org/10.1016/j.corsci.2025.112844,Effect of minor addition of Zn on precipitate crystal structures and intergranular corrosion in 6082 Al-Mg-Si alloys,2025,7,True,"Recycling Al alloys promotes greater sustainability, as the energy required to produce recycled alloys is only about 5% of that needed to produce the same amount of primary alloys. However, the build-up of impurities, such as Zn, during the recycling process can negatively affect the corrosion resistance of recycled alloys. The results show that the susceptibility to intergranular corrosion increased with minor additions of zinc (≤ 0.06 wt%). Zn was found to segregate along the grain boundaries, and the STEM-EDS results indicate that the Zn incorporates into the structure of Mg-Si containing grain boundary precipitates. • Minor Zn addition negatively influenced the IGC of Al-Mg-Si. • The presence of Zn in β increase the driving force for IGC. • 0.06 wt% Zn has a substantial influence on the precipitate structure of 6082 Alloy. • Zn does not tend to occupy specific columns in the precipitate structure.",83.0,146.0,0.5684931506849316
https://doi.org/10.1016/j.corsci.2025.113129,Passivity and breakdown mechanisms in laser powder bed fusion processed Ni-based Alloy 625: Influence of scan strategy,2025,7,True,"This study investigates the influence of scan strategy on the microstructure, electrochemical behaviour, and passive film stability of Ni-Cr-based Alloy 625 fabricated via Laser Powder Bed Fusion (L-PBF). Four distinct scan strategies of No Pattern 180, No Pattern, Stripes, and Chess were evaluated under identical processing parameters. While hardness and subgrain size remained largely unaffected, significant differences were observed in dislocation density, which strongly correlated with passive layer integrity. Electrochemical analyses revealed that higher dislocation densities, particularly in the No Pattern 180 strategy, led to lower current densities in both passive and breakdown regions, despite similar corrosion potentials and Volta-potential values across all strategies. Mott-Schottky analysis confirmed reduced defect densities in the passive oxide layer of high-dislocation samples, and potentiostatic testing under tensile loading showed fewer breakdown events compared to low-dislocation samples. The results emphasize the importance of scan strategy choice not only for mechanical properties, but also for optimising corrosion resistance in additively manufactured components. • TEM and EBSD-KAM confirm Dislocation density changes by scan strategy alteration. • Passive film integrity improves with higher and uniformly distributed dislocations. • Current density reflects changes in passive layer integrity confirmed by XPS. • SKPFM and Mott-Schottky confirm lower defect density in high-dislocation samples. • Stress-assisted testing reveals lower cracking risk for high dislocation density.",130.0,213.0,0.6103286384976526
https://doi.org/10.1016/j.corsci.2025.113183,Factors to consider in the quest for organic alternatives to hexavalent chromium based corrosion inhibitors,2025,7,True,"The search for non-toxic alternatives to hexavalent chromium based corrosion inhibitors requires a comprehensive understanding of the factors critical to effective corrosion protection. Key considerations include the evolution of corrosion inhibition with inhibitor concentrations and exposure times, the inhibition efficacy in the presence and following absence of inhibitors, and the stability of inhibition upon polarisation. In our electrochemical comparison of promising organic molecules with sodium dichromate, we found that even top-performing candidates can lead to premature conclusions if such critical factors are overlooked. While organic molecules can match the inhibition performance of chromates under specific conditions, this can be misleading when considering concentration, time, and polarisation dependent behavior. Initial high performance can also be deceptive in dynamic environments, as we observed that the inhibition provided by most organic molecules drastically decreases when the inhibitor is absent in the electrolyte. These observations call for broader comprehensive inhibitor robustness studies that take into account factors including time, concentration, stability, and polarisation effects in inhibitor efficacy analysis. • Influence of corrosion inhibitor concentration, exposure time, stability critical. • Limited comparison with chromates leads to false positive inhibitor candidates. • Broader robustness studies necessary to understand service conditions.",103.0,194.0,0.5309278350515464
https://doi.org/10.1016/j.corsci.2024.112284,Cold sprayed Ta-Ag composites: Mechanistic insight into enhanced corrosion resistance and antibacterial ability,2024,6,True,"In this work, cold spray was used to produce Ta-xAg metal matrix composites (MMCs). The addition of Ag prevents Ta matrix from corrosion and simultaneously induces excellent antibacterial ability. Additionally, varied soft Ag volumes in feedstock powder led to a synergistic deposition phenomenon, profoundly affecting Ag dissolution and correlated antibacterial performance via a microstructural mechanism. Taking advantage of it, a robust antibacterial ability can be facilitated by minimal Ag usage.",54.0,70.0,0.7714285714285715
https://doi.org/10.1016/j.corsci.2025.112677,In vitro corrosion behavior of zinc ion-implanted absorbable iron in Hank’s solution,2025,6,True,"In this study, Zn was introduced into degradable iron by ion implantation and functionalized surfaces with a three-layer gradient structure (Zn/Fe) were obtained. The accelerated corrosion mechanism for Zn/Fe based on microstructure evolution has been revealed. Nanoscale Zn was distributed uniformly and diffusely in the implanted layer, forming a large number of micro primary cells with the iron matrix. High-density dislocations and lattice distortions were introduced by high-energy ion beams beyond the implantation region. Due to a combination of non-equilibrium phase mixing and high-density defect structures, Zn/Fe exhibited accelerated corrosion behavior during 120 days of in vitro immersion experiments. • Three-layer gradient structure produced by zinc ion implantation for degradable iron. • Zinc ion implantation increases the defect density of iron and accelerates corrosion. • High-energy is more conducive to weaken corrosion resistance compared to high-dose. • New corrosion mechanism for Zn ion-implanted Fe in Hank's solution is proposed.",86.0,149.0,0.5771812080536913
